Presentation Date,Poster Number,Tag,Type,Submission,Title
"June 22, 2023",344,THU-AM-344,,6324,MELTR: Meta Loss Transformer for Learning to Fine-tune Video Foundation Models
"June 22, 2023",345,THU-AM-345,,2300,1% VS 100%: Parameter-Efficient Low Rank Adapter for Dense Predictions
"June 22, 2023",346,THU-AM-346,,5208,Rebalancing Batch Normalization for Exemplar-based Class-Incremental Learning
"June 22, 2023",347,THU-AM-347,,5123,Partial Network Cloning
"June 22, 2023",348,THU-AM-348,,9126,ERM-KTP: Knowledge-level Machine Unlearning via Knowledge Transfer
"June 22, 2023",349,THU-AM-349,,3092,Rethinking Feature-based Knowledge Distillation for Face Recognition
"June 22, 2023",350,THU-AM-350,,2050,Regularizing Second-Order Influences for Continual Learning
"June 22, 2023",351,THU-AM-351,,10480,Generalization Matters: Loss Minima Flattening via Parameter Hybridization for Efficient Online Knowledge Distillation
"June 22, 2023",352,THU-AM-352,,10244,Decoupling Learning and Remembering: a Bilevel Memory Framework with Knowledge Projection for Task-Incremental Learning
"June 22, 2023",353,THU-AM-353,,6579,On the Stability-Plasticity Dilemma of Class-Incremental Learning
"June 22, 2023",354,THU-AM-354,,12011,Simulated Annealing in Early Layers Leads to Better Generalization
"June 22, 2023",355,THU-AM-355,,1936,Frustratingly Easy Regularization on Representation Can Boost Deep Reinforcement Learning
"June 22, 2023",356,THU-AM-356,,5871,Tunable Convolutions with Parametric Multi-Loss Optimization
"June 22, 2023",357,THU-AM-357,,11876,Re-basin via implicit Sinkhorn differentiation
"June 22, 2023",358,THU-AM-358,highlight,912,Gradient Norm Aware Minimization Seeks First-Order Flatness and Improves Generalization
"June 22, 2023",359,THU-AM-359,,4621,AstroNet: When Astrocyte Meets Artificial Neural Network
"June 22, 2023",360,THU-AM-360,,5319,Network Expansion For Practical Training Acceleration
"June 22, 2023",361,THU-AM-361,,6749,Defining and Quantifying the Emergence of Sparse Concepts in DNNs
"June 22, 2023",362,THU-AM-362,,12348,Samples with Low Loss Curvature Improve Data Efficiency
"June 22, 2023",363,THU-AM-363,,7559,Masked Images Are Counterfactual Samples for Robust Fine-tuning
"June 22, 2023",364,THU-AM-364,,10289,Bias Mimicking: A Simple Sampling Approach for Bias Mitigation
"June 22, 2023",365,THU-AM-365,,9321,NoisyQuant: Noisy Bias-Enhanced Post-Training Activation Quantization for Vision Transformers
"June 22, 2023",366,THU-AM-366,,6568,Practical Network Acceleration with Tiny Sets
"June 22, 2023",367,THU-AM-367,,6724,TeSLA: Test-Time Self-Learning With Automatic Adversarial Augmentation
"June 22, 2023",368,THU-AM-368,,2544,Discriminator-Cooperated Feature Map Distillation for GAN Compression
"June 22, 2023",369,THU-AM-369,highlight,6085,Private Image Generation with Dual-Purpose Auxiliary Classifier
"June 22, 2023",370,THU-AM-370,,1895,ImageNet-E: Benchmarking Neural Network Robustness against Attribute Editing
"June 22, 2023",371,THU-AM-371,,1672,Masked Jigsaw Puzzle : A Versatile Position Embedding for Vision Transformers
"June 22, 2023",372,THU-AM-372,,5618,A New Comprehensive Benchmark for Semi-supervised Video Anomaly Detection and Anticipation
"June 22, 2023",373,THU-AM-373,,192,SimpleNet: A Simple Network for Image Anomaly Detection and Localization
"June 22, 2023",374,THU-AM-374,,8899,DaFKD: Domain-aware Federated Knowledge Distillation
"June 22, 2023",375,THU-AM-375,,9336,Reliable and Interpretable Personalized Federated Learning
"June 22, 2023",376,THU-AM-376,,8547,Adaptive Channel Sparsity for Federated Learning under System Heterogeneity
"June 22, 2023",377,THU-AM-377,,2770,Bias-Eliminating Augmentation Learning for Debiased Federated Learning
"June 22, 2023",378,THU-AM-378,,106,Instance-Aware Domain Generalization for Face Anti-Spoofing
"June 22, 2023",379,THU-AM-379,,1025,Adversarially Masking Synthetic to Mimic Real: Adaptive Noise Injection for Point Cloud Segmentation Adaptation
"June 22, 2023",380,THU-AM-380,,7499,Model Barrier: A Compact Un-Transferable Isolation Domain for Model Intellectual Property Protection
"June 22, 2023",381,THU-AM-381,,12181,MEDIC: Remove Model Backdoors via Importance Driven Cloning
"June 22, 2023",382,THU-AM-382,,10344,Progressive Backdoor Erasing via connecting Backdoor and Adversarial Attacks
"June 22, 2023",383,THU-AM-383,,3975,Reinforcement Learning-Based Black-Box Model Inversion Attacks
"June 22, 2023",384,THU-AM-384,,1781,T-SEA: Transfer-based Self-Ensemble Attack on Object Detection
"June 22, 2023",385,THU-AM-385,,2877,Proximal Splitting Adversarial Attack for Semantic Segmentation
"June 22, 2023",386,THU-AM-386,,9458,Towards Transferable Targeted Adversarial Examples
"June 22, 2023",387,THU-AM-387,,5223,AGAIN: Adversarial Training with Attribution Span Enlargement and Hybrid Feature Fusion
"June 22, 2023",388,THU-AM-388,highlight,12157,Generalist: Decoupling Natural and Robust Generalization
"June 22, 2023",389,THU-AM-389,,12626,Cooperation or Competition: Avoiding Player Domination for Multi-target Robustness by Adaptive Budgets
"June 22, 2023",390,THU-AM-390,,4556,Discrete Point-wise Attack Is Not Enough: Generalized Manifold Adversarial Attack for Face Recognition
"June 22, 2023",391,THU-AM-391,,10095,RIATIG: Reliable and Imperceptible Adversarial Text-to-Image Generation with Natural Prompts
"June 22, 2023",392,THU-AM-392,,9275,CLIP2Protect: Protecting Facial Privacy using Text-Guided Makeup via Adversarial Latent Search
"June 22, 2023",393,THU-AM-393,,8303,TruFor: Leveraging all-round clues for trustworthy image forgery detection and localization
"June 22, 2023",1,THU-PM-001,,1863,High-fidelity Event-Radiance Recovery via Transient Event Frequency
"June 22, 2023",2,THU-PM-002,highlight,10294,RobustNeRF: Ignoring Distractors with Robust Losses
"June 22, 2023",3,THU-PM-003,,6052,NeRDi: Single-View NeRF Synthesis with Language-Guided Diffusion as General Image Priors
"June 22, 2023",4,THU-PM-004,,7224,GM-NeRF: Learning Generalizable Model-based Neural Radiance Fields from Multi-view Images
"June 22, 2023",5,THU-PM-005,,9218,MixNeRF: Modeling a Ray with Mixture Density for Novel View Synthesis from Sparse Inputs
"June 22, 2023",6,THU-PM-006,,7886,SPIn-NeRF: Multiview Segmentation and Perceptual Inpainting with Neural Radiance Fields
"June 22, 2023",7,THU-PM-007,,10737,Masked Wavelet Representation for Compact Neural Radiance Fields
"June 22, 2023",8,THU-PM-008,,3239,PaletteNeRF: Palette-based Appearance Editing of Neural Radiance Fields
"June 22, 2023",9,THU-PM-009,,5416,SteerNeRF: Accelerating NeRF Rendering via Smooth Viewpoint Trajectory
"June 22, 2023",10,THU-PM-010,highlight,9799,Transforming  Radiance Field with Lipschitz Network for Photorealistic 3D Scene Stylization
"June 22, 2023",11,THU-PM-011,,1828,Occlusion-Free Scene Recovery via Neural Radiance Fields
"June 22, 2023",12,THU-PM-012,,9200,TriVol: Point Cloud  Rendering via Triple Volumes
"June 22, 2023",13,THU-PM-013,,1135,DyNCA: Real-time Dynamic Texture Synthesis Using Neural Cellular Automata
"June 22, 2023",14,THU-PM-014,,1922,Neural Scene Chronology
"June 22, 2023",15,THU-PM-015,highlight,7771,ReLight My NeRF: A Dataset for Novel View Synthesis and Relighting of Real World Objects
"June 22, 2023",16,THU-PM-016,,10085,ORCA: Glossy Objects as Radiance Field Cameras
"June 22, 2023",17,THU-PM-017,highlight,6662,Nighttime smartphone reflective flare removal using optical center symmetry prior
"June 22, 2023",18,THU-PM-018,,2231,SunStage: Portrait Reconstruction and Relighting using the Sun as a Light Stage
"June 22, 2023",19,THU-PM-019,,2145,The Differentiable Lens: Compound Lens Search over Glass Surfaces and Materials for Object Detection
"June 22, 2023",20,THU-PM-020,,9127,Teleidoscopic Imaging System for Microscale 3D Shape Reconstruction
"June 22, 2023",21,THU-PM-021,,330,Looking Through the Glass: Neural Surface Reconstruction Against High Specular Reflections
"June 22, 2023",22,THU-PM-022,,120,NeuralUDF: Learning Unsigned Distance Fields for Multi-view Reconstruction of Surfaces with Arbitrary Topologies
"June 22, 2023",23,THU-PM-023,,6461,Sphere-Guided Training of Neural Implicit Surfaces
"June 22, 2023",24,THU-PM-024,,9497,OReX: Object Reconstruction from Planar Cross-sections Using Neural Fields
"June 22, 2023",25,THU-PM-025,,8517,Persistent Nature: A Generative Model of Unbounded 3D Worlds
"June 22, 2023",26,THU-PM-026,,8247,3D Neural Field Generation using Triplane Diffusion
"June 22, 2023",27,THU-PM-027,,10434,Diffusion-Based Signed Distance Fields for 3D Shape Generation
"June 22, 2023",28,THU-PM-028,,1749,Efficient View Synthesis and 3D-based Multi-Frame Denoising with Multiplane Feature Representations
"June 22, 2023",29,THU-PM-029,,2683,Dream3D: Zero-Shot Text-to-3D Synthesis Using 3D Shape Prior and Text-to-Image Diffusion Models
"June 22, 2023",30,THU-PM-030,,4531,SINE: Semantic-driven Image-based NeRF Editing with Prior-guided Editing Field
"June 22, 2023",31,THU-PM-031,highlight,6045,3D Highlighter: Localizing Regions on 3D Shapes via Text Descriptions
"June 22, 2023",32,THU-PM-032,,1321,Self-Supervised Geometry-Aware Encoder for Style-Based 3D GAN Inversion
"June 22, 2023",33,THU-PM-033,,9731,PanoHead: Geometry-Aware 3D Full-Head Synthesis in 360$^{\circ}$
"June 22, 2023",34,THU-PM-034,highlight,9194,StyleGene: Crossover and Mutation of Region-level Facial Genes for Kinship Face Synthesis
"June 22, 2023",35,THU-PM-035,,7933,Parameter Efficient Local Implicit Image Function Network for Face Segmentation
"June 22, 2023",36,THU-PM-036,,1349,Graphics Capsule: Learning Hierarchical 3D Face Representations from 2D Images
"June 22, 2023",37,THU-PM-037,highlight,7843,Next3D: Generative Neural Texture Rasterization for 3D-Aware Head Avatars
"June 22, 2023",38,THU-PM-038,,12036,Learning Neural Parametric Head Models
"June 22, 2023",39,THU-PM-039,,5112,Zero-Shot Text-to-Parameter Translation for Game Character Auto-Creation
"June 22, 2023",40,THU-PM-040,,1022,Learning Locally Editable Virtual Humans
"June 22, 2023",41,THU-PM-041,,10016,Auto-CARD: Efficient and Robust Codec Avatar Driving for Real-time Mobile Telepresence
"June 22, 2023",42,THU-PM-042,,7850,Ham2Pose: Animating Sign Language Notation into Pose Sequences
"June 22, 2023",43,THU-PM-043,,1036,PointAvatar: Deformable Point-based Head Avatars from Videos
"June 22, 2023",44,THU-PM-044,,7976,PAniC-3D: Stylized Single-view 3D Reconstruction from Portraits of Anime Characters
"June 22, 2023",45,THU-PM-045,,1389,HandNeRF: Neural Radiance Fields for Animatable Interacting Hands
"June 22, 2023",46,THU-PM-046,,4509,VGFlow: Visibility guided Flow Network for Human Reposing
"June 22, 2023",47,THU-PM-047,,11056,Clothed Human Performance Capture with a Double-layer Neural Radiance Fields
"June 22, 2023",48,THU-PM-048,,6805,POEM: Reconstructing Hand in a Point Embedded Multi-view Stereo
"June 22, 2023",49,THU-PM-049,,12379,FlexNeRF: Photorealistic Free-viewpoint Rendering of Moving Humans from Sparse Views
"June 22, 2023",50,THU-PM-050,highlight,8265,Flow supervision for Deformable NeRF
"June 22, 2023",51,THU-PM-051,,8140,Building Rearticulable Models for Arbitrary 3D Objects from 4D Point Clouds
"June 22, 2023",52,THU-PM-052,,11626,Implicit 3D Human Mesh Recovery using Consistency with Pose and Shape from Unseen-view
"June 22, 2023",53,THU-PM-053,,3184,One-Stage 3D Whole-Body Mesh Recovery with Component Aware Transformer
"June 22, 2023",54,THU-PM-054,,4299,Im2Hands: Learning Attentive Implicit Representation of Interacting Two-Hand Shapes
"June 22, 2023",55,THU-PM-055,,3413,FLEX: Full-Body Grasping Without Full-Body Grasps
"June 22, 2023",56,THU-PM-056,,4436,DexArt: Benchmarking Generalizable Dexterous Manipulation with Articulated Objects
"June 22, 2023",57,THU-PM-057,,9001,CARTO: Category and Joint Agnostic Reconstruction of ARTiculated Objects
"June 22, 2023",58,THU-PM-058,,7029,CIRCLE: Capture In Rich Contextual Environments
"June 22, 2023",59,THU-PM-059,,8311,Decoupling Human and Camera Motion from Videos in the Wild
"June 22, 2023",60,THU-PM-060,,4898,GarmentTracking: Category-Level Garment Pose Tracking
"June 22, 2023",61,THU-PM-061,,4182,Hierarchical Temporal Transformer for 3D Hand Pose Estimation and Action Recognition from Egocentric RGB Videos
"June 22, 2023",62,THU-PM-062,,2377,PSVT: End-to-End Multi-person 3D Pose and Shape Estimation with Progressive Video Transformers
"June 22, 2023",63,THU-PM-063,,4593,Delving into Discrete Normalizing Flows on SO(3) Manifold for Probabilistic Rotation Modeling
"June 22, 2023",64,THU-PM-064,,8975,3D-POP - An automated annotation approach to facilitate markerless 2D-3D tracking of freely moving birds with marker-based motion capture
"June 22, 2023",65,THU-PM-065,,476,TTA-COPE: Test-Time Adaptation for Category-Level Object Pose Estimation
"June 22, 2023",66,THU-PM-066,,8241,Markerless Camera-to-Robot Pose Estimation via Self-supervised Sim-to-Real Transfer
"June 22, 2023",67,THU-PM-067,highlight,5204,SMOC-Net: Leveraging Camera Pose for Self-Supervised Monocular Object Pose Estimation
"June 22, 2023",68,THU-PM-068,,2181,IMP: Iterative Matching and Pose Estimation with Adaptive Pooling
"June 22, 2023",69,THU-PM-069,,6058,Self-Supervised Representation Learning for CAD
"June 22, 2023",70,THU-PM-070,,7055,Few-shot Geometry-Aware Keypoint Localization
"June 22, 2023",71,THU-PM-071,,6021,SparsePose: Sparse-View Camera Pose Regression and Refinement
"June 22, 2023",72,THU-PM-072,,6489,A Large-Scale Homography Benchmark
"June 22, 2023",73,THU-PM-073,,871,"Learning Geometric-aware Properties in 2D Representation Using Lightweight CAD Models, or Zero Real 3D Pairs"
"June 22, 2023",74,THU-PM-074,highlight,3745,AutoRecon: Automated 3D Object Discovery and Reconstruction
"June 22, 2023",75,THU-PM-075,,8256,Multi-sensor large-scale dataset for multi-view 3D reconstruction
"June 22, 2023",76,THU-PM-076,,2104,NeurOCS: Neural NOCS Supervision for Monocular 3D Object Localization
"June 22, 2023",77,THU-PM-077,,6987,Self-supervised Super-plane for Neural 3D Reconstruction
"June 22, 2023",78,THU-PM-078,,5157,PlaneDepth: Self-supervised Depth Estimation via Orthogonal Planes
"June 22, 2023",79,THU-PM-079,,11200,Single View Scene Scale Estimation using Scale Field
"June 22, 2023",80,THU-PM-080,highlight,5733,3D Line Mapping Revisited
"June 22, 2023",81,THU-PM-081,,8397,Inverting the Imaging Process by Learning an Implicit Camera Model
"June 22, 2023",82,THU-PM-082,,8040,SfM-TTR: Using Structure from Motion for Test-Time Refinement of Single-View Depth Networks
"June 22, 2023",83,THU-PM-083,,1920,iDisc: Internal Discretization for Monocular Depth Estimation
"June 22, 2023",84,THU-PM-084,,3959,$\text{DC}^2$:  Dual-Camera Defocus Control by Learning to Refocus
"June 22, 2023",85,THU-PM-085,,3032,A Practical Stereo Depth System for Smart Glasses
"June 22, 2023",86,THU-PM-086,,7996,GeoMVSNet: Learning Multi-View Stereo with Geometry Perception
"June 22, 2023",87,THU-PM-087,,5251,DINN360: Deformable Invertible Neural Networks for Latitude-aware 360$\degree$ Image Rescaling
"June 22, 2023",88,THU-PM-088,,7344,OmniVidar: Omnidirectional Depth Estimation from Multi-Fisheye Images
"June 22, 2023",89,THU-PM-089,,5756,Learning to Fuse Monocular and Multi-view Cues for Multi-frame Depth Estimation in Dynamic Scenes
"June 22, 2023",90,THU-PM-090,,7066,Modality-invariant Visual Odometry for Embodied Vision
"June 22, 2023",91,THU-PM-091,highlight,1977,VL-SAT: Visual-Linguistic Semantics Assisted Training for 3D Semantic Scene Graph Prediction in Point Cloud
"June 22, 2023",92,THU-PM-092,,6678,CAPE: Camera View Position Embedding for Multi-View 3D Object Detection
"June 22, 2023",93,THU-PM-093,,5527,AeDet: Azimuth-invariant Multi-view 3D Object Detection
"June 22, 2023",94,THU-PM-094,,11297,Object Detection with Self-Supervised Scene Adaptation
"June 22, 2023",95,THU-PM-095,,4040,Understanding the Robustness of 3D Object Detection with Bird's-Eye-View Representations in Autonomous Driving
"June 22, 2023",96,THU-PM-096,,8460,BEVHeight: A Robust Framework for Vision-based Roadside 3D Object Detection
"June 22, 2023",97,THU-PM-097,,5955,Uncertainty-aware Vision-based Metric Cross-view Geolocalization
"June 22, 2023",98,THU-PM-098,,4255,OrienterNet: Visual Localization in 2D Public Maps with Neural Matching
"June 22, 2023",99,THU-PM-099,,1326,MSMDFusion: Fusing LiDAR and Camera at Multiple Scales with Multi-Depth Seeds for 3D Object Detection
"June 22, 2023",100,THU-PM-100,,3116,Virtual Sparse Convolution for Multimodal 3D Object Detection
"June 22, 2023",101,THU-PM-101,highlight,3036,Optimal Transport Minimization: Crowd Localization on Density Maps for Semi-Supervised Counting
"June 22, 2023",102,THU-PM-102,,3650,VoxelNeXt: Fully Sparse VoxelNet for 3D Object Detection and Tracking
"June 22, 2023",103,THU-PM-103,,499,GraVoS: Voxel Selection for 3D Point-Cloud Detection
"June 22, 2023",104,THU-PM-104,,1645,MSeg3D: Multi-modal 3D Semantic Segmentation for Autonomous Driving
"June 22, 2023",105,THU-PM-105,highlight,1305,LaserMix for Semi-Supervised LiDAR Semantic Segmentation
"June 22, 2023",106,THU-PM-106,,6973,Implicit Surface Contrastive Clustering for LiDAR Point Clouds
"June 22, 2023",107,THU-PM-107,,7326,Semi-Weakly Supervised Object Kinematic Motion Prediction
"June 22, 2023",108,THU-PM-108,,3453,PartSLIP: Low-Shot Part Segmentation for 3D Point Clouds via Pretrained Image-Language Models
"June 22, 2023",109,THU-PM-109,,780,Learning Weather-General and Weather-Specific Features for Image Restoration Under Multiple Adverse Weather Conditions
"June 22, 2023",110,THU-PM-110,,1923,Geometry and Uncertainty-Aware 3D Point Cloud Class-Incremental Semantic Segmentation
"June 22, 2023",111,THU-PM-111,,1201,Learning 3D Representations from 2D Pre-trained Models via Image-to-Point Masked Autoencoders
"June 22, 2023",112,THU-PM-112,,11474,ToThePoint: Efficient Contrastive Learning of 3D Point Clouds via Recycling
"June 22, 2023",113,THU-PM-113,,6498,PointDistiller: Structured Knowledge Distillation Towards Efficient and Compact 3D Detection
"June 22, 2023",114,THU-PM-114,,12076,PointConvFormer: Revenge of the Point-Based Convolution
"June 22, 2023",115,THU-PM-115,,6339,Self-positioning Point-based Transformer for Point Cloud Understanding
"June 22, 2023",116,THU-PM-116,highlight,9165,PointClustering: Unsupervised Point Cloud Pre-training using Transformation Invariance in Clustering
"June 22, 2023",117,THU-PM-117,,6630,Neural Intrinsic Embedding for Non-rigid Point Cloud Matching
"June 22, 2023",118,THU-PM-118,,5635,"HGNet: Learning Hierarchical Geometry from Points, Edges, and Surfaces"
"June 22, 2023",119,THU-PM-119,,1449,LP-DIF: Learning Local Pattern-specific Deep Implicit Function for 3D Objects and Scenes
"June 22, 2023",120,THU-PM-120,,5477,Conjugate Product Graphs for Globally Optimal 2D-3D Shape Matching
"June 22, 2023",121,THU-PM-121,,6387,UTM: A Unified Multiple Object Tracking Model with Identity-Aware Feature Enhancement
"June 22, 2023",122,THU-PM-122,,9534,Learning Rotation-Equivariant Features for Visual Correspondence
"June 22, 2023",123,THU-PM-123,,5645,Adaptive Spot-Guided Transformer for Consistent Local Feature Matching
"June 22, 2023",124,THU-PM-124,,8490,PMatch: Paired Masked Image Modeling for Dense Geometric Matching
"June 22, 2023",125,THU-PM-125,,496,Iterative Geometry Encoding Volume for Stereo Matching
"June 22, 2023",126,THU-PM-126,,5068,Adaptive Annealing for Robust Geometric Estimation
"June 22, 2023",127,THU-PM-127,,4712,Tangentially Elongated Gaussian Belief Propagation for  Event-based Incremental Optical Flow Estimation
"June 22, 2023",128,THU-PM-128,,7355,Robust and Scalable Gaussian Process Regression and Its Applications
"June 22, 2023",129,THU-PM-129,,10166,BEV-Guided Multi-Modality Fusion for Driving Perception
"June 22, 2023",130,THU-PM-130,,5710,HumanBench: Towards General Human-centric Perception with Projector Assisted Pretraining
"June 22, 2023",131,THU-PM-131,,1617,Think Twice before Driving: Towards Scalable Decoders for End-to-End Autonomous Driving
"June 22, 2023",132,THU-PM-132,highlight,8400,ProphNet: Efficient Agent-Centric Motion Forecasting with Anchor-Informed Proposals
"June 22, 2023",133,THU-PM-133,,9987,StarCraftImage: A Dataset For Prototyping Spatial Reasoning Methods For Multi-Agent Environments
"June 22, 2023",134,THU-PM-134,,6709,Stimulus Verification is a Universal and Effective Sampler in Multi-modal Human Trajectory Prediction
"June 22, 2023",135,THU-PM-135,,4445,PyPose: A Library for Robot Learning with Physics-based Optimization
"June 22, 2023",136,THU-PM-136,,5849,Source-free Adaptive Gaze Estimation with Uncertainty Reduction
"June 22, 2023",137,THU-PM-137,,559,Camouflaged Object Detection with Feature Decomposition and Edge Reconstruction
"June 22, 2023",138,THU-PM-138,,3016,MOTRv2: Bootstrapping End-to-End Multi-Object Tracking by Pretrained Object Detectors
"June 22, 2023",139,THU-PM-139,,6827,Clothing-Change Feature Augmentation for Person Re-Identification
"June 22, 2023",140,THU-PM-140,,311,Dynamic Aggregated Network for Gait Recognition
"June 22, 2023",141,THU-PM-141,,6625,Feature Representation Learning with Adaptive Displacement Generation and Transformer Fusion for Micro-Expression Recognition
"June 22, 2023",142,THU-PM-142,,2977,MetaPortrait: Identity-Preserving Talking Head Generation with Fast Personalized Adaptation
"June 22, 2023",143,THU-PM-143,,133,FLAG3D: A 3D Fitness Activity Dataset with Language Instruction
"June 22, 2023",144,THU-PM-144,,3132,TranSG: Transformer-Based Skeleton Graph Prototype Contrastive Learning with Structure-Trajectory Prompted Reconstruction for Person Re-Identification
"June 22, 2023",145,THU-PM-145,highlight,10032,NeMo: Learning 3D Neural Motion Fields from Multiple Video Instances of the Same Action
"June 22, 2023",146,THU-PM-146,highlight,7630,Unsupervised space-time network for temporally-consistent segmentation of multiple motions
"June 22, 2023",147,THU-PM-147,,9149,Deep Polarization Reconstruction with PDAVIS Events
"June 22, 2023",148,THU-PM-148,,7367,Range-nullspace Video Frame Interpolation with Focalized Motion Estimation
"June 22, 2023",149,THU-PM-149,,5337,Exploring Motion Ambiguity and Alignment for High-Quality Video Frame Interpolation
"June 22, 2023",150,THU-PM-150,,4601,1000 FPS HDR Video with a Spike-RGB Hybrid Camera
"June 22, 2023",151,THU-PM-151,,510,Deep Discriminative Spatial and Temporal Network for Efficient Video Deblurring
"June 22, 2023",152,THU-PM-152,,5872,Gated Multi-Resolution Transfer Network for Burst Restoration and Enhancement
"June 22, 2023",153,THU-PM-153,,2238,A Unified HDR Imaging Method with Pixel and Patch Level
"June 22, 2023",154,THU-PM-154,,6413,BiasBed - Rigorous Texture Bias Evaluation
"June 22, 2023",155,THU-PM-155,,12830,Learning a Practical SDR-to-HDRTV Up-conversion using New Dataset and Degradation Models
"June 22, 2023",156,THU-PM-156,,12650,Learning a Deep Color Difference Metric for Photographic Images
"June 22, 2023",157,THU-PM-157,,1043,Learning a Simple Low-light Image Enhancer from Paired Low-light Instances
"June 22, 2023",158,THU-PM-158,,8711,Residual Degradation Learning Unfolding Framework with Mixing Priors across Spectral and Spatial for Compressive Spectral Imaging
"June 22, 2023",159,THU-PM-159,,7286,"Toward Stable, Interpretable, and  Lightweight Hyperspectral Super-resolution"
"June 22, 2023",160,THU-PM-160,,3324,RIDCP: Revitalizing Real Image Dehazing via High-Quality Codebook Priors
"June 22, 2023",161,THU-PM-161,,8084,Robust Unsupervised StyleGAN Image Restoration
"June 22, 2023",162,THU-PM-162,,3113,Quality-aware Pre-trained Models for Blind Image Quality Assessment
"June 22, 2023",163,THU-PM-163,,6555,Learning to Exploit the Sequence-Specific Prior Knowledge for Image Processing Pipelines Optimization
"June 22, 2023",164,THU-PM-164,,6689,Multi-Realism Image Compression with a Conditional Generator
"June 22, 2023",165,THU-PM-165,,1223,RGB no more: Minimally-decoded JPEG Vision Transformers
"June 22, 2023",166,THU-PM-166,,7697,Kernel Aware Resampler
"June 22, 2023",167,THU-PM-167,,7179,Spatial-Frequency Mutual Learning for Face Super-Resolution
"June 22, 2023",168,THU-PM-168,,103,Activating More Pixels in Image Super-Resolution Transformer
"June 22, 2023",169,THU-PM-169,,285,Omni Aggregation Networks for Lightweight Image Super-Resolution
"June 22, 2023",170,THU-PM-170,,2764,Towards Artistic Image Aesthetics Assessment: a Large-scale Dataset and a New Method
"June 22, 2023",171,THU-PM-171,,8364,RWSC-Fusion: Region-Wise Style-Controlled Fusion Network for the Prohibited X-ray Security Image Synthesis
"June 22, 2023",172,THU-PM-172,,10311,Efficient Scale-Invariant Generator with Column-Row Entangled Pixel Synthesis
"June 22, 2023",173,THU-PM-173,,8685,Masked and Adaptive Transformer for Exemplar Based Image Translation
"June 22, 2023",174,THU-PM-174,highlight,9874,SmartBrush: Text and Shape Guided Object Inpainting with Diffusion Mode
"June 22, 2023",175,THU-PM-175,,7895,Neural Transformation Fields for Arbitrary-Styled Font Generation
"June 22, 2023",176,THU-PM-176,,9296,Referring Image Matting
"June 22, 2023",177,THU-PM-177,,9804,Handwritten Text Generation from Visual Archetypes
"June 22, 2023",178,THU-PM-178,highlight,700,SceneComposer: Any-Level Semantic Image Synthesis
"June 22, 2023",179,THU-PM-179,,2972,Affordance Diffusion: Synthesizing Hand-Object Interactions
"June 22, 2023",180,THU-PM-180,,1352,LayoutDiffusion: Controllable Diffusion Model for Layout-to-image Generation
"June 22, 2023",181,THU-PM-181,award candidate,578,DreamBooth: Fine Tuning Text-to-Image Diffusion Models for Subject-Driven Generation
"June 22, 2023",182,THU-PM-182,,3041,GLIGEN: Open-Set Grounded Text-to-Image Generation
"June 22, 2023",183,THU-PM-183,,5845,Safe Latent Diffusion: Mitigating Inappropriate Degeneration in Diffusion Models
"June 22, 2023",184,THU-PM-184,,3458,EDICT: Exact Diffusion Inversion via Coupled Transformations
"June 22, 2023",185,THU-PM-185,,7272,Solving 3D Inverse Problems from Pre-trained 2D Diffusion Models
"June 22, 2023",186,THU-PM-186,,1745,Diffusion Probabilistic Model Made Slim
"June 22, 2023",187,THU-PM-187,,8978,Align your Latents: High-Resolution Video Synthesis with Latent Diffusion Models
"June 22, 2023",188,THU-PM-188,,863,Binary Latent Diffusion
"June 22, 2023",189,THU-PM-189,,1847,Semi-Supervised Video Inpainting with Cycle Consistency Constraints
"June 22, 2023",190,THU-PM-190,highlight,1333,Towards Accurate Image Coding: Improved Autoregressive Image Generation with Dynamic Vector Quantization
"June 22, 2023",191,THU-PM-191,,1587,Large-capacity and Flexible Video Steganography via Invertible Neural Network
"June 22, 2023",192,THU-PM-192,,6090,Neural Video Compression with Diverse Contexts
"June 22, 2023",193,THU-PM-193,,84,Efficient Semantic Segmentation by Altering Resolutions for Compressed Videos
"June 22, 2023",194,THU-PM-194,,5898,Structured Sparsity Learning for Efficient Video Super-Resolution
"June 22, 2023",195,THU-PM-195,highlight,9072,DisCo-CLIP: A Distributed Contrastive Loss for Memory Efficient CLIP Training
"June 22, 2023",196,THU-PM-196,,2049,Boost Vision Transformer with GPU-Friendly Sparsity and Quantization
"June 22, 2023",197,THU-PM-197,,9022,All are Worth Words: A ViT Backbone for Diffusion Models
"June 22, 2023",198,THU-PM-198,,12118,Sparsifiner: Learning Sparse Instance-Dependent Attention for Efficient Vision Transformers
"June 22, 2023",199,THU-PM-199,,1467,Vision Transformer with Super Token Sampling
"June 22, 2023",200,THU-PM-200,,8837,DropKey for Vision Transformer
"June 22, 2023",201,THU-PM-201,,3592,Seeing Beyond the Brain: Conditional Diffusion Model with Sparse Masked Modeling for Vision Decoding
"June 22, 2023",202,THU-PM-202,,775,ResFormer: Scaling ViTs with Multi-Resolution Training
"June 22, 2023",203,THU-PM-203,,1691,Stare at What You See: Masked Image Modeling without Reconstruction
"June 22, 2023",204,THU-PM-204,,4069,Mixed Autoencoder for Self-supervised Visual Representation Learning
"June 22, 2023",205,THU-PM-205,,8843,Shape-Erased Feature Learning for Visible-Infrared Person Re-Identification
